candidate,candidate_role,scope_primary48,splits_primary48,metrics_primary48,models_primary48,seeds_primary48,run_configurations_primary48,median_run_library_percentile_primary48,mean_run_library_percentile_primary48,run_library_percentile_q25_primary48,run_library_percentile_q75_primary48,run_library_percentile_sd_primary48,worst_split_metric_median_percentile_primary48,best_split_metric_median_percentile_primary48,top100_observation_fraction_primary48,top500_observation_fraction_primary48,top1_percent_observation_fraction_primary48,top10_percent_observation_fraction_primary48,rank_within_all_rows_primary48,scope_sensitivity72,splits_sensitivity72,metrics_sensitivity72,models_sensitivity72,seeds_sensitivity72,run_configurations_sensitivity72,median_run_library_percentile_sensitivity72,mean_run_library_percentile_sensitivity72,run_library_percentile_q25_sensitivity72,run_library_percentile_q75_sensitivity72,run_library_percentile_sd_sensitivity72,worst_split_metric_median_percentile_sensitivity72,best_split_metric_median_percentile_sensitivity72,top100_observation_fraction_sensitivity72,top500_observation_fraction_sensitivity72,top1_percent_observation_fraction_sensitivity72,top10_percent_observation_fraction_sensitivity72,rank_within_all_rows_sensitivity72,median_percentile_change_primary_minus_sensitivity
Belinostat,class_support,primary_48_config,4,signed_wtrs | spearman_reversal,2,3,48,69.98261694058155,74.47046050475254,56.78334386852086,99.7756882989184,23.031780466370844,56.80046354825116,99.83407079646015,0.2585227272727272,0.3721590909090909,0.3333333333333333,0.5179924242424243,7,legacy_inclusive_72_config_sensitivity,4,legacy_wtrs | signed_wtrs | spearman_reversal,2,3,72,92.79568759657256,79.44089857345757,61.217779884815286,99.79280797864868,22.669479462897947,56.80046354825116,99.83407079646015,0.3535353535353535,0.4873737373737373,0.4488636363636363,0.5953282828282828,3,-22.813070655991
Entinostat,reference_control,primary_48_config,4,signed_wtrs | spearman_reversal,2,3,48,77.85152409046214,69.84847620218194,61.7120557662593,95.29428290490236,29.954175787115577,16.327784801236128,98.44167017839584,0.0918560606060606,0.2234848484848484,0.1770833333333333,0.3958333333333333,5,legacy_inclusive_72_config_sensitivity,4,legacy_wtrs | signed_wtrs | spearman_reversal,2,3,72,66.17063492063492,61.18344297732202,35.7340391908976,88.14703610057593,30.512146438156705,11.883691529709228,98.44167017839584,0.0612373737373737,0.1489898989898989,0.1180555555555555,0.2746212121212121,8,11.68088916982721
Mocetinostat,core_candidate,primary_48_config,4,signed_wtrs | spearman_reversal,2,3,48,92.20483916280376,79.59004951538138,66.20224048321394,97.75381022615537,24.76867752808002,53.8330523949993,99.3547197640118,0.0804924242424242,0.2973484848484848,0.2225378787878787,0.4839015151515151,1,legacy_inclusive_72_config_sensitivity,4,legacy_wtrs | signed_wtrs | spearman_reversal,2,3,72,91.92477876106196,78.93552660329948,66.42611321814861,98.275740974856,25.63185800306886,51.53550358196375,99.3547197640118,0.0631313131313131,0.3131313131313131,0.2209595959595959,0.4911616161616161,4,0.2800604017418067
NCH-51,secondary_candidate,primary_48_config,4,signed_wtrs | spearman_reversal,2,3,48,88.49820901812053,82.87285784520297,73.82927728613569,99.65936226998171,19.286223059574592,65.55257058575643,99.7603244837758,0.2414772727272727,0.3986742424242425,0.3465909090909091,0.5681818181818182,3,legacy_inclusive_72_config_sensitivity,4,legacy_wtrs | signed_wtrs | spearman_reversal,2,3,72,95.44089759797724,84.54753808275194,74.29370346958844,99.65672847310016,20.421857627177367,61.45350470571709,99.7603244837758,0.2474747474747474,0.4665404040404041,0.4015151515151515,0.6281565656565656,1,-6.942688579856707
PCI-24781,class_support,primary_48_config,4,signed_wtrs | spearman_reversal,2,3,48,57.596748138783525,62.04241437233694,39.888853771597134,92.54415999438122,27.78601671632133,32.314053940160136,99.7032588846748,0.1382575757575757,0.21875,0.1884469696969697,0.3541666666666667,10,legacy_inclusive_72_config_sensitivity,4,legacy_wtrs | signed_wtrs | spearman_reversal,2,3,72,57.596748138783525,62.92513871330243,32.9646017699115,99.32267523528586,30.580546144520596,26.697921056328138,99.7032588846748,0.1672979797979797,0.2758838383838384,0.2361111111111111,0.4002525252525253,9,0.0
Panobinostat,class_support,primary_48_config,4,signed_wtrs | spearman_reversal,2,3,48,60.623858688017975,65.31168791262817,38.735250737463126,99.45085335018962,29.857794422446656,33.48082595870207,99.79368591094254,0.1922348484848484,0.2850378787878788,0.2452651515151515,0.409090909090909,9,legacy_inclusive_72_config_sensitivity,4,legacy_wtrs | signed_wtrs | spearman_reversal,2,3,72,94.16526197499648,72.87174579763075,46.64761553588987,99.65146087933698,29.48069365294255,33.48082595870207,99.79368591094254,0.255050505050505,0.394570707070707,0.3371212121212121,0.5202020202020202,2,-33.54140328697849
RG2833,prediction_only,primary_48_config,4,signed_wtrs | spearman_reversal,2,3,48,72.01327433628319,71.91886003418084,55.3992836072482,90.56705646860514,21.073148452033617,47.35742379547689,94.25217727208876,0.0757575757575757,0.1799242424242424,0.1477272727272727,0.3172348484848484,6,legacy_inclusive_72_config_sensitivity,4,legacy_wtrs | signed_wtrs | spearman_reversal,2,3,72,57.276302851524086,60.30475468620749,41.67325115887063,81.99843728051692,25.001395858759118,23.40128529287821,94.25217727208876,0.0505050505050505,0.1199494949494949,0.0984848484848484,0.2114898989898989,10,14.736971484759104
TC-H-106,original_method_sensitive,primary_48_config,4,signed_wtrs | spearman_reversal,2,3,48,84.34822306503722,81.98984086013952,73.97194128388819,96.5396298637449,17.08613295726327,49.11855597696305,97.3618134569462,0.1164772727272727,0.2395833333333333,0.1988636363636363,0.449810606060606,4,legacy_inclusive_72_config_sensitivity,4,legacy_wtrs | signed_wtrs | spearman_reversal,2,3,72,74.7260851243152,70.97833848386945,55.012115465655285,92.7092112656272,23.080885147414964,29.430924287118977,97.3618134569462,0.0776515151515151,0.1597222222222222,0.1325757575757575,0.3005050505050505,7,9.622137940722013
Tianeptinaline_or_BG-1010,identity_conflict_excluded,primary_48_config,4,signed_wtrs | spearman_reversal,2,3,48,89.98191459474646,85.90589443742097,75.49515381373789,97.69630566090744,13.622680486290763,71.0097977243995,98.18268015170668,0.106060606060606,0.2679924242424242,0.2083333333333333,0.4857954545454546,2,legacy_inclusive_72_config_sensitivity,4,legacy_wtrs | signed_wtrs | spearman_reversal,2,3,72,76.7189914313808,75.70454066582384,63.09567706138503,96.2626422250316,20.321726600172465,45.51201011378002,98.18268015170668,0.0707070707070706,0.1786616161616161,0.1388888888888888,0.332070707070707,5,13.262923163365656
Vorinostat,reference_control,primary_48_config,4,signed_wtrs | spearman_reversal,2,3,48,69.45322376738307,64.02266382216602,36.58782834667791,95.95580488832702,31.04528849254153,18.953680292175868,98.96316196094958,0.137310606060606,0.2481060606060605,0.2140151515151515,0.4128787878787879,8,legacy_inclusive_72_config_sensitivity,4,legacy_wtrs | signed_wtrs | spearman_reversal,2,3,72,76.66543756145526,70.17949325747999,44.15867748279253,97.66821182750384,29.81341647592399,18.953680292175868,98.96316196094958,0.1212121212121212,0.2689393939393938,0.2247474747474747,0.4640151515151515,6,-7.212213794072198
