split,model,seed,device,gpu_name,torch_version,python_version,numpy_version,pandas_version,scipy_version,parameter_count,fit_profiles,validation_profiles,test_profiles,best_epoch,best_validation_mse,runtime_seconds,amp_enabled,mse,mae,r2,pearson_mean,pearson_sd,spearman_mean,spearman_sd,evaluated_profiles,summary_path
leave_cell_line_out,fingerprint_mlp,3,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,47499,3021,5175,15,0.9781769156167481,91.54777767509222,True,0.9365881309426403,0.7112572357964431,0.12594293813999724,0.27927904380312196,0.3017799128429431,0.2559377138967467,0.3153496833639577,5175,results/revision/benchmarks/leave_cell_line_out/fingerprint_mlp/seed_3/summary.json
leave_drug_out,dual_stream,1,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,43079,4649,7967,2,0.874487829932864,132.35998552665114,True,0.9163803678798502,0.7160613676675045,0.054705193435485966,0.18747711971646056,0.29491649757288096,0.16491162684565608,0.3195457208736591,7967,results/revision/benchmarks/leave_drug_out/dual_stream/seed_1/summary.json
leave_drug_out,dual_stream,2,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,41595,6133,7967,4,1.0060394058276452,163.50956228747964,True,0.9214366149918625,0.7178112070362316,0.04948940717115313,0.18811298963521308,0.2998839878243649,0.16575614494506852,0.32422240688324677,7967,results/revision/benchmarks/leave_drug_out/dual_stream/seed_2/summary.json
leave_drug_out,dual_stream,3,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,43125,4603,7967,5,0.9864262515079535,181.9601760059595,True,0.9205065244424508,0.7172787638869804,0.05044884475494571,0.18765049172785825,0.3177937628884299,0.16655957622454975,0.3406600071938518,7967,results/revision/benchmarks/leave_drug_out/dual_stream/seed_3/summary.json
leave_drug_out,fingerprint_mlp,1,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,43079,4649,7967,5,0.8740576162585256,48.495748680084944,True,0.917840528250629,0.7155450447256801,0.05319896080149589,0.19476456330327757,0.3009299728523066,0.17269206287714342,0.318697700690422,7967,results/revision/benchmarks/leave_drug_out/fingerprint_mlp/seed_1/summary.json
leave_drug_out,fingerprint_mlp,2,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,41595,6133,7967,2,1.0025385816250487,36.67348983511329,True,0.9185434003162543,0.7149271065696798,0.05247391109877031,0.18787971207641047,0.2843739809765513,0.16655631018674086,0.3013902443776674,7967,results/revision/benchmarks/leave_drug_out/fingerprint_mlp/seed_2/summary.json
leave_drug_out,fingerprint_mlp,3,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,43125,4603,7967,5,0.987158830160845,51.724642273038626,True,0.9196172539872252,0.7161280691818608,0.051366174253067665,0.19082558225160304,0.30141962285627016,0.16939657861394977,0.31975419827478,7967,results/revision/benchmarks/leave_drug_out/fingerprint_mlp/seed_3/summary.json
pair_split,dual_stream,1,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,42652,4724,8319,13,0.8608855212242043,327.17889797315,True,0.8796423228875144,0.7018750424399662,0.11088914979445652,0.26813850639759496,0.3208039529261431,0.24579990531894466,0.3372272404323482,8319,results/revision/benchmarks/pair_split/dual_stream/seed_1/summary.json
pair_split,dual_stream,2,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,42757,4619,8319,5,0.911717144722378,191.64034676924348,True,0.8879938915115699,0.7070610539599234,0.10244768434119245,0.24797126891715676,0.3059747114668215,0.2245632446895039,0.3273324460270802,8319,results/revision/benchmarks/pair_split/dual_stream/seed_2/summary.json
pair_split,dual_stream,3,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,42627,4749,8319,14,0.8954630446999566,336.440852150321,True,0.8770951009779651,0.700986629026585,0.11346379016672437,0.2676415991560638,0.32778691442580943,0.24547233138582417,0.3435229514440977,8319,results/revision/benchmarks/pair_split/dual_stream/seed_3/summary.json
pair_split,dual_stream,4,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,42216,5160,8319,8,0.879243387559328,237.83012280613184,True,0.8811682054359975,0.704403148082125,0.10934684254673088,0.25579402437358767,0.3198780341397628,0.23322662670721414,0.33729655486144433,8319,results/revision/benchmarks/pair_split/dual_stream/seed_4/summary.json
pair_split,dual_stream,5,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,42742,4634,8319,10,0.896915116964109,277.96215188130736,True,0.8848446315007693,0.7054246501581682,0.10563084319208749,0.25792399719741066,0.3188988632072782,0.23638649213568463,0.33208122163107057,8319,results/revision/benchmarks/pair_split/dual_stream/seed_5/summary.json
pair_split,fingerprint_mlp,1,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,42652,4724,8319,14,0.8644202546257502,86.73860796540976,True,0.8814132359085272,0.7029986691889414,0.10909917455021856,0.26810039622152615,0.31614335358828083,0.24576045181703235,0.33010909407992367,8319,results/revision/benchmarks/pair_split/fingerprint_mlp/seed_1/summary.json
pair_split,fingerprint_mlp,2,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,42757,4619,8319,11,0.9047994927412717,71.93640069663525,True,0.8786280917942001,0.7024081558177534,0.11191429813738918,0.2633304817221845,0.3152596041186585,0.24095442169584644,0.32993847937695553,8319,results/revision/benchmarks/pair_split/fingerprint_mlp/seed_2/summary.json
pair_split,fingerprint_mlp,3,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,42627,4749,8319,6,0.898390039323701,55.02316543459892,True,0.8825705111396404,0.703683180016091,0.1079294423330609,0.25431606795565714,0.30910384752214914,0.23177156068646376,0.3241022088520416,8319,results/revision/benchmarks/pair_split/fingerprint_mlp/seed_3/summary.json
pair_split,fingerprint_mlp,4,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,42216,5160,8319,14,0.8750337473087042,87.49604063108563,True,0.8810024921157708,0.7033395863175382,0.10951433961594148,0.2658996523146474,0.3218730934928108,0.24359834830817648,0.33585679400107243,8319,results/revision/benchmarks/pair_split/fingerprint_mlp/seed_4/summary.json
pair_split,fingerprint_mlp,5,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,42742,4634,8319,10,0.894926203605636,72.69777826964855,True,0.879935921647661,0.7023351382336737,0.11059239071811255,0.2627057692159095,0.31821033287251393,0.24046787328097394,0.33255104141091174,8319,results/revision/benchmarks/pair_split/fingerprint_mlp/seed_5/summary.json
scaffold_split,dual_stream,1,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,44245,3606,7844,2,0.9263146503205235,135.59585590660572,True,0.9729451416457306,0.735476797655681,0.06210567882442197,0.1794134218305151,0.2913532530846395,0.15575859243645448,0.31146180089206726,7844,results/revision/benchmarks/scaffold_split/dual_stream/seed_1/summary.json
scaffold_split,dual_stream,2,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,43171,4680,7844,4,0.9510239463392347,167.59387381374836,True,0.9736581745491083,0.7393981948883336,0.06141833327710966,0.19066711448671086,0.3396280017875452,0.16985789673797835,0.36247445530841566,7844,results/revision/benchmarks/scaffold_split/dual_stream/seed_2/summary.json
scaffold_split,dual_stream,3,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,38682152,43498,4353,7844,3,0.9331401156669593,152.55821416154504,True,0.9736236880309365,0.7388593655016329,0.06145157740174323,0.18589019818403696,0.3232158066031135,0.1631406843613431,0.3480177888737878,7844,results/revision/benchmarks/scaffold_split/dual_stream/seed_3/summary.json
scaffold_split,fingerprint_mlp,1,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,44245,3606,7844,6,0.9231435850986783,56.68598931282759,True,0.9735467784677385,0.7362137164057699,0.06152571626063663,0.18739623911558417,0.3174754541525166,0.1652013908519995,0.3355385750560078,7844,results/revision/benchmarks/scaffold_split/fingerprint_mlp/seed_1/summary.json
scaffold_split,fingerprint_mlp,2,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,43171,4680,7844,3,0.9442588381514252,45.19826386496425,True,0.9689496382771556,0.7349581513295563,0.06595724224688349,0.18473162049775985,0.3186766819230114,0.16337257490186652,0.33861510559996844,7844,results/revision/benchmarks/scaffold_split/fingerprint_mlp/seed_2/summary.json
scaffold_split,fingerprint_mlp,3,cuda,NVIDIA GeForce RTX 4090,2.5.1+cu124,3.12.3,2.0.1,2.3.3,1.13.1,28415016,43498,4353,7844,3,0.9320133760837211,44.74461156874895,True,0.9706135006418559,0.7362071316640791,0.06435332133061211,0.18641752090769861,0.3380910937897136,0.16644801630958128,0.3587778297116444,7844,results/revision/benchmarks/scaffold_split/fingerprint_mlp/seed_3/summary.json
